DFT, Frequency Response Magnitude
Numpoints, 65536
SamplingRate(Hz), 96000.000000
Frequency(Hz), Magnitude(dB)
9700.195, 134.2657
9700.928, 134.4039
9701.660, 134.2103
9702.393, 134.2726
9703.125, 134.2091
9703.857, 134.3251
9704.590, 134.0990
9705.322, 134.2781
9706.055, 134.3176
9706.787, 134.2274
9707.520, 134.2937
9708.252, 134.2275
9708.984, 134.3716
9709.717, 134.3047
9710.449, 134.3112
9711.182, 134.2543
9711.914, 134.3528
9712.646, 134.2547
9713.379, 133.9681
9714.111, 134.1734
9714.844, 134.2472
9715.576, 134.1843
9716.309, 134.2086
9717.041, 134.2809
9717.773, 134.3154
9718.506, 134.2701
9719.238, 134.2602
9719.971, 134.3440
9720.703, 134.1904
9721.436, 134.2776
9722.168, 134.1091
9722.900, 134.3469
9723.633, 134.0496
9724.365, 134.1487
9725.098, 134.1051
9725.830, 134.1538
9726.563, 134.1052
9727.295, 134.2452
9728.027, 134.2529
9728.760, 134.1102
9729.492, 134.1357
9730.225, 133.9872
9730.957, 134.3609
9731.689, 134.4037
9732.422, 134.1400
9733.154, 134.1499
9733.887, 134.1383
9734.619, 134.2247
9735.352, 134.0066
9736.084, 134.1801
9736.816, 134.0383
9737.549, 134.0782
9738.281, 134.2089
9739.014, 134.0831
9739.746, 134.0935
9740.479, 134.0473
9741.211, 134.1543
9741.943, 134.0758
9742.676, 134.1054
9743.408, 134.1045
9744.141, 134.1031
9744.873, 134.0122
9745.605, 134.1133
9746.338, 133.9984
9747.070, 134.1702
9747.803, 134.2757
9748.535, 134.1488
9749.268, 133.9794
9750.000, 134.0477
9750.732, 134.0436
9751.465, 134.0425
9752.197, 134.1296
9752.930, 134.0429
9753.662, 134.2870
9754.395, 134.1174
9755.127, 134.1262
9755.859, 133.7210
9756.592, 134.3732
9757.324, 134.1818
9758.057, 134.0103
9758.789, 133.8966
9759.521, 134.0031
9760.254, 134.0307
9760.986, 133.9338
9761.719, 134.1017
9762.451, 133.9679
9763.184, 133.8602
9763.916, 134.0175
9764.648, 134.0843
9765.381, 134.0053
9766.113, 133.9815
9766.846, 133.8645
9767.578, 133.9908
9768.311, 134.1270
9769.043, 133.9764
9769.775, 133.8076
9770.508, 133.9970
9771.240, 133.9849
9771.973, 133.8611
9772.705, 133.6775
9773.438, 134.1517
9774.170, 134.0004
9774.902, 134.1160
9775.635, 133.8854
9776.367, 133.8911
9777.100, 133.8706
9777.832, 133.8689
9778.564, 133.8585
9779.297, 133.9539
9780.029, 133.8969
9780.762, 133.9494
9781.494, 133.8980
9782.227, 133.8785
9782.959, 133.7601
9783.691, 133.8826
9784.424, 133.8886
9785.156, 133.8107
9785.889, 133.8337
9786.621, 133.8847
9787.354, 133.9040
9788.086, 133.8708
9788.818, 133.9560
9789.551, 133.7324
9790.283, 134.0142
9791.016, 133.7993
9791.748, 133.8618
9792.480, 133.8873
9793.213, 133.9058
9793.945, 133.7482
9794.678, 133.9010
9795.410, 133.7234
9796.143, 133.9129
9796.875, 133.8842
9797.607, 133.8038
9798.340, 133.8194
9799.072, 134.0824
9799.805, 133.9106
9800.537, 133.7403
9801.270, 134.0805
9802.002, 133.9266
9802.734, 133.9463
9803.467, 133.8026
9804.199, 133.8361
9804.932, 133.5363
9805.664, 134.1000
9806.396, 133.8743
9807.129, 133.8708
9807.861, 133.8711
9808.594, 133.7617
9809.326, 133.6386
9810.059, 133.7043
9810.791, 133.7287
9811.523, 133.6893
9812.256, 133.6402
9812.988, 133.7780
9813.721, 133.7682
9814.453, 133.7197
9815.186, 133.5484
9815.918, 133.8597
9816.650, 133.7470
9817.383, 133.8567
9818.115, 133.7478
9818.848, 133.6441
9819.580, 133.6456
9820.313, 133.7117
9821.045, 133.8562
9821.777, 133.6883
9822.510, 133.7822
9823.242, 133.7553
9823.975, 133.6350
9824.707, 133.6803
9825.439, 133.6500
9826.172, 133.5598
9826.904, 133.7719
9827.637, 133.5492
9828.369, 133.5811
9829.102, 133.8186
9829.834, 133.6227
9830.566, 133.6748
9831.299, 133.8591
9832.031, 133.5399
9832.764, 133.8057
9833.496, 133.5617
9834.229, 133.7592
9834.961, 133.7135
9835.693, 133.4060
9836.426, 133.5985
9837.158, 133.8726
9837.891, 133.5598
9838.623, 133.7253
9839.355, 133.5295
9840.088, 133.5779
9840.820, 133.7951
9841.553, 133.5473
9842.285, 133.6434
9843.018, 133.5302
9843.750, 133.7110
9844.482, 133.4095
9845.215, 133.6659
9845.947, 133.4638
9846.680, 133.6905
9847.412, 133.2988
9848.145, 133.5902
9848.877, 133.4034
9849.609, 133.5014
9850.342, 133.4837
9851.074, 133.5935
9851.807, 133.6836
9852.539, 133.3604
9853.271, 133.6003
9854.004, 133.5173
9854.736, 133.5538
9855.469, 133.6527
9856.201, 133.6034
9856.934, 133.3355
9857.666, 133.4713
9858.398, 133.6923
9859.131, 133.5629
9859.863, 133.4681
9860.596, 133.4319
9861.328, 133.3698
9862.061, 133.5105
9862.793, 133.3671
9863.525, 133.5405
9864.258, 133.6033
9864.990, 133.4625
9865.723, 133.1848
9866.455, 133.4797
9867.188, 133.3143
9867.920, 133.4870
9868.652, 133.4759
9869.385, 133.3159
9870.117, 133.3677
9870.850, 133.4614
9871.582, 133.4200
9872.314, 133.4534
9873.047, 133.5184
9873.779, 133.3121
9874.512, 133.3149
9875.244, 133.3717
9875.977, 133.3317
9876.709, 133.4502
9877.441, 133.3217
9878.174, 133.4251
9878.906, 133.5183
9879.639, 133.3015
9880.371, 133.5438
9881.104, 133.2576
9881.836, 133.2596
9882.568, 133.3953
9883.301, 133.4479
9884.033, 133.2856
9884.766, 133.2632
9885.498, 133.4704
9886.230, 133.5210
9886.963, 133.2925
9887.695, 133.3372
9888.428, 133.1822
9889.160, 133.3502
9889.893, 133.1150
9890.625, 133.4503
9891.357, 133.2292
9892.090, 133.4043
9892.822, 133.2908
9893.555, 133.4307
9894.287, 133.3782
9895.020, 133.2338
9895.752, 133.2062
9896.484, 133.2851
9897.217, 133.1762
9897.949, 133.2377
9898.682, 133.1117
9899.414, 133.2647
9900.146, 133.4104
9900.879, 132.9368
9901.611, 133.3545
9902.344, 133.1795
9903.076, 133.0479
9903.809, 133.1733
9904.541, 133.0826
9905.273, 133.2505
9906.006, 133.1447
9906.738, 133.2787
9907.471, 133.1862
9908.203, 132.9804
9908.936, 133.0421
9909.668, 132.9861
9910.400, 133.1643
9911.133, 133.2247
9911.865, 133.2522
9912.598, 133.1335
9913.330, 133.1151
9914.063, 132.9945
9914.795, 133.2640
9915.527, 133.1392
9916.260, 133.0398
9916.992, 133.0299
9917.725, 133.2084
9918.457, 132.9828
9919.189, 132.9848
9919.922, 133.0563
9920.654, 133.2035
9921.387, 133.0573
9922.119, 133.1238
9922.852, 133.2247
9923.584, 133.1530
9924.316, 132.9823
9925.049, 133.1557
9925.781, 133.0655
9926.514, 132.9798
9927.246, 133.0806
9927.979, 133.1931
9928.711, 133.0112
9929.443, 133.0995
9930.176, 132.9838
9930.908, 133.0957
9931.641, 132.8957
9932.373, 133.1176
9933.105, 133.0034
9933.838, 132.9738
9934.570, 132.9666
9935.303, 132.9917
9936.035, 132.9355
9936.768, 132.9817
9937.500, 132.9195
9938.232, 133.0302
9938.965, 132.9735
9939.697, 133.1025
9940.430, 132.8411
9941.162, 132.9864
9941.895, 133.0044
9942.627, 132.9139
9943.359, 132.9841
9944.092, 133.0011
9944.824, 132.9803
9945.557, 133.0859
9946.289, 132.9925
9947.021, 132.9339
9947.754, 132.9367
9948.486, 132.9504
9949.219, 132.9652
9949.951, 132.8653
9950.684, 132.9262
9951.416, 132.8437
9952.148, 132.8854
9952.881, 132.7797
9953.613, 133.0901
9954.346, 132.8382
9955.078, 133.0362
9955.811, 132.7698
9956.543, 133.1449
9957.275, 132.8013
9958.008, 132.8993
9958.740, 132.8957
9959.473, 133.1211
9960.205, 133.0831
9960.938, 132.8594
9961.670, 132.9729
9962.402, 132.8790
9963.135, 132.9569
9963.867, 133.0107
9964.600, 132.8160
9965.332, 132.9895
9966.064, 133.1250
9966.797, 132.7411
9967.529, 132.9275
9968.262, 132.8211
9968.994, 132.9715
9969.727, 132.8908
9970.459, 132.8697
9971.191, 133.0149
9971.924, 132.9615
9972.656, 132.8350
9973.389, 132.8183
9974.121, 132.8727
9974.854, 132.9395
9975.586, 132.7558
9976.318, 133.0932
9977.051, 132.7801
9977.783, 132.6992
9978.516, 132.8204
9979.248, 132.8842
9979.980, 132.8024
9980.713, 132.7622
9981.445, 133.0896
9982.178, 132.9093
9982.910, 132.7997
9983.643, 132.7190
9984.375, 132.9684
9985.107, 132.8540
9985.840, 132.7548
9986.572, 132.9319
9987.305, 133.0123
9988.037, 132.7343
9988.770, 133.0000
9989.502, 132.7945
9990.234, 132.6296
9990.967, 132.8321
9991.699, 132.7485
9992.432, 132.9885
9993.164, 132.7539
9993.896, 132.7396
9994.629, 132.6967
9995.361, 132.7665
9996.094, 132.7731
9996.826, 132.6786
9997.559, 132.9150
9998.291, 132.7417
9999.023, 132.8909
9999.756, 132.6135
10000.488, 132.9940
10001.221, 132.7084
10001.953, 132.8242
10002.686, 132.5266
10003.418, 132.7466
10004.150, 132.9288
10004.883, 132.8303
10005.615, 132.7286
10006.348, 132.8171
10007.080, 132.8302
10007.813, 132.9565
10008.545, 133.0080
10009.277, 132.6088
10010.010, 133.0152
10010.742, 132.8657
10011.475, 132.7482
10012.207, 132.9362
10012.939, 132.8620
10013.672, 132.8298
10014.404, 132.5068
10015.137, 132.6713
10015.869, 132.9153
10016.602, 132.8908
10017.334, 132.7333
10018.066, 132.7863
10018.799, 132.6713
10019.531, 132.7312
10020.264, 132.9832
10020.996, 132.6604
10021.729, 132.7984
10022.461, 132.6794
10023.193, 132.9624
10023.926, 132.7488
10024.658, 132.7678
10025.391, 132.5836
10026.123, 132.8754
10026.855, 132.8890
10027.588, 132.7098
10028.320, 133.0784
10029.053, 132.8200
10029.785, 132.8216
10030.518, 132.8620
10031.250, 132.9550
10031.982, 132.8360
10032.715, 132.6944
10033.447, 132.8636
10034.180, 132.8962
10034.912, 132.6576
10035.645, 132.8146
10036.377, 132.7722
10037.109, 132.7021
10037.842, 132.9672
10038.574, 132.6292
10039.307, 132.6219
10040.039, 132.9792
10040.771, 132.6817
10041.504, 132.6779
10042.236, 132.8399
10042.969, 132.9278
10043.701, 132.7570
10044.434, 132.7047
10045.166, 132.8952
10045.898, 132.6125
10046.631, 132.7536
10047.363, 132.8026
10048.096, 132.9541
10048.828, 132.7944
10049.561, 132.8454
10050.293, 132.8618
10051.025, 132.7896
10051.758, 132.8269
10052.490, 133.0085
10053.223, 132.7387
10053.955, 132.8266
10054.688, 132.7741
10055.420, 133.0103
10056.152, 133.3405
10056.885, 132.3167
10057.617, 132.7908
10058.350, 132.7312
10059.082, 132.7359
10059.814, 132.9059
10060.547, 132.6385
10061.279, 132.6507
10062.012, 132.8320
10062.744, 132.8238
10063.477, 132.9160
10064.209, 132.7011
10064.941, 132.9601
10065.674, 133.0661
10066.406, 132.9081
10067.139, 132.8696
10067.871, 132.8724
10068.604, 132.7391
10069.336, 132.8778
10070.068, 132.7004
10070.801, 132.7169
10071.533, 132.8656
10072.266, 132.8778
10072.998, 132.6046
10073.730, 132.9261
10074.463, 132.6470
10075.195, 132.8945
10075.928, 132.8030
10076.660, 132.9107
10077.393, 133.1207
10078.125, 132.9625
10078.857, 132.9913
10079.590, 132.7814
10080.322, 132.8164
10081.055, 132.4593
10081.787, 133.1164
10082.520, 132.9148
10083.252, 133.0996
10083.984, 132.6078
10084.717, 132.8600
10085.449, 132.7525
10086.182, 132.6971
10086.914, 132.7301
10087.646, 133.0416
10088.379, 132.9620
10089.111, 132.7996
10089.844, 132.8864
10090.576, 132.8362
10091.309, 132.7213
10092.041, 133.0181
10092.773, 132.7783
10093.506, 132.9184
10094.238, 132.7876
10094.971, 132.8884
10095.703, 132.7599
10096.436, 133.0465
10097.168, 132.7876
10097.900, 132.8398
10098.633, 132.9600
10099.365, 132.7855
10100.098, 133.0889
10100.830, 132.8514
10101.563, 132.9884
10102.295, 132.7110
10103.027, 132.9585
10103.760, 132.8706
10104.492, 132.9063
10105.225, 132.7837
10105.957, 132.8782
10106.689, 132.6530
10107.422, 132.8832
10108.154, 132.9019
10108.887, 132.8489
10109.619, 132.9577
10110.352, 132.8353
10111.084, 132.7830
10111.816, 132.7068
10112.549, 132.7883
10113.281, 133.1317
10114.014, 132.9019
10114.746, 132.9468
10115.479, 132.9265
10116.211, 132.9490
10116.943, 133.0075
10117.676, 132.9661
10118.408, 132.8126
10119.141, 133.0139
10119.873, 132.7871
10120.605, 132.9156
10121.338, 132.8581
10122.070, 133.0600
10122.803, 132.7505
10123.535, 133.2626
10124.268, 132.9773
10125.000, 132.9668
10125.732, 133.0992
10126.465, 133.0051
10127.197, 132.9896
10127.930, 133.0748
10128.662, 132.9049
10129.395, 132.9056
10130.127, 133.0878
10130.859, 132.8182
10131.592, 132.8953
10132.324, 132.8354
10133.057, 133.1184
10133.789, 133.0041
10134.521, 132.9143
10135.254, 132.9848
10135.986, 132.8979
10136.719, 133.1780
10137.451, 133.0746
10138.184, 133.0100
10138.916, 133.1178
10139.648, 132.6762
10140.381, 133.1419
10141.113, 133.1446
10141.846, 132.8492
10142.578, 132.9828
10143.311, 132.8755
10144.043, 133.0731
10144.775, 132.9715
10145.508, 132.9883
10146.240, 132.9338
10146.973, 132.8265
10147.705, 133.1136
10148.438, 133.0033
10149.170, 133.1848
10149.902, 133.1166
10150.635, 132.8501
10151.367, 132.8007
10152.100, 133.0465
10152.832, 133.0241
10153.564, 133.0386
10154.297, 132.8429
10155.029, 133.0896
10155.762, 133.2140
10156.494, 132.6464
10157.227, 132.9445
10157.959, 132.7147
10158.691, 132.9094
10159.424, 133.0902
10160.156, 132.9064
10160.889, 132.9844
10161.621, 132.9455
10162.354, 133.0237
10163.086, 133.1071
10163.818, 133.0365
10164.551, 132.9455
10165.283, 133.0638
10166.016, 132.8619
10166.748, 132.6424
10167.480, 133.1747
10168.213, 133.0307
10168.945, 132.9145
10169.678, 132.7314
10170.410, 133.0499
10171.143, 132.9397
10171.875, 132.9821
10172.607, 133.3120
10173.340, 133.0058
10174.072, 133.0680
10174.805, 132.9947
10175.537, 133.1016
10176.270, 132.9384
10177.002, 133.1798
10177.734, 133.0581
10178.467, 133.0631
10179.199, 133.1760
10179.932, 132.9999
10180.664, 133.2014
10181.396, 133.0085
10182.129, 133.1116
10182.861, 133.2040
10183.594, 133.1141
10184.326, 132.9152
10185.059, 133.1642
10185.791, 133.1489
10186.523, 132.9882
10187.256, 133.1214
10187.988, 133.0978
10188.721, 132.9792
10189.453, 132.9622
10190.186, 133.2225
10190.918, 133.1357
10191.650, 133.0486
10192.383, 133.0292
10193.115, 133.0705
10193.848, 132.9565
10194.580, 133.2636
10195.313, 133.1300
10196.045, 132.9510
10196.777, 133.2868
10197.510, 133.2720
10198.242, 133.0082
10198.975, 133.1005
10199.707, 133.0453
10200.439, 133.0152
10201.172, 133.0834
10201.904, 133.0773
10202.637, 132.8933
10203.369, 133.2055
10204.102, 133.0712
10204.834, 133.0808
10205.566, 132.8772
10206.299, 133.3512
10207.031, 133.0591
10207.764, 133.3434
10208.496, 133.1646
10209.229, 133.1400
10209.961, 133.0692
10210.693, 133.0454
10211.426, 133.0565
10212.158, 133.0798
10212.891, 133.2279
10213.623, 132.9019
10214.355, 133.2270
10215.088, 133.1489
10215.820, 133.0532
10216.553, 133.2389
10217.285, 133.0459
10218.018, 133.1328
10218.750, 133.1551
10219.482, 133.0300
10220.215, 133.1631
10220.947, 133.2605
10221.680, 132.9814
10222.412, 133.1299
10223.145, 133.1031
10223.877, 133.2430
10224.609, 133.1890
10225.342, 133.1443
10226.074, 133.1638
10226.807, 133.1545
10227.539, 133.1601
10228.271, 133.1424
10229.004, 132.8876
10229.736, 133.2157
10230.469, 133.2152
10231.201, 133.1860
10231.934, 133.0577
10232.666, 132.9086
10233.398, 133.0045
10234.131, 133.1709
10234.863, 133.2574
10235.596, 133.1374
10236.328, 133.2501
10237.061, 133.0381
10237.793, 132.9695
10238.525, 133.2598
10239.258, 133.1076
10239.990, 133.0435
10240.723, 133.4207
10241.455, 133.0798
10242.188, 133.1485
10242.920, 133.1623
10243.652, 133.0440
10244.385, 133.0343
10245.117, 132.9840
10245.850, 133.2637
10246.582, 133.1797
10247.314, 133.0804
10248.047, 133.0742
10248.779, 133.1465
10249.512, 132.9684
10250.244, 133.1393
10250.977, 133.2088
10251.709, 133.1653
10252.441, 133.2893
10253.174, 133.2938
10253.906, 133.0155
10254.639, 133.1678
10255.371, 133.1963
10256.104, 133.1046
10256.836, 133.2435
10257.568, 133.1131
10258.301, 133.1186
10259.033, 133.0938
10259.766, 132.9700
10260.498, 133.1232
10261.230, 133.0497
10261.963, 133.0464
10262.695, 133.1940
10263.428, 133.3266
10264.160, 133.1237
10264.893, 133.0077
10265.625, 133.0051
10266.357, 133.2675
10267.090, 133.0796
10267.822, 133.0504
10268.555, 133.0690
10269.287, 133.3208
10270.020, 133.1398
10270.752, 133.1941
10271.484, 133.0821
10272.217, 133.4460
10272.949, 133.0492
10273.682, 133.0813
10274.414, 133.1107
10275.146, 133.0503
10275.879, 133.3078
10276.611, 133.0377
10277.344, 133.1878
10278.076, 133.1307
10278.809, 133.2693
10279.541, 133.1822
10280.273, 133.0862
10281.006, 133.2140
10281.738, 133.1268
10282.471, 133.0562
10283.203, 133.2573
10283.936, 133.2116
10284.668, 133.1614
10285.400, 133.0380
10286.133, 133.3404
10286.865, 133.1771
10287.598, 133.0927
10288.330, 133.1056
10289.063, 133.2854
10289.795, 133.1590
10290.527, 133.2709
10291.260, 133.1123
10291.992, 133.3384
10292.725, 133.2759
10293.457, 133.1529
10294.189, 133.0462
10294.922, 133.0914
10295.654, 133.3519
10296.387, 133.1694
10297.119, 133.1925
10297.852, 133.2265
10298.584, 133.1188
10299.316, 133.1179
10300.049, 133.1318
10300.781, 133.2644
10301.514, 133.3046
10302.246, 133.3624
10302.979, 133.1282
10303.711, 133.3110
10304.443, 133.0892
10305.176, 133.1888
10305.908, 133.3344
10306.641, 133.2489
10307.373, 133.4061
10308.105, 133.2349
10308.838, 133.3111
10309.570, 133.1362
10310.303, 133.3116
10311.035, 133.1803
10311.768, 133.0107
10312.500, 133.2639
10313.232, 133.1330
10313.965, 133.1800
10314.697, 133.0606
10315.430, 133.3118
10316.162, 133.1431
10316.895, 133.2467
10317.627, 133.2434
10318.359, 133.2620
10319.092, 133.3331
10319.824, 133.2616
10320.557, 132.9499
10321.289, 132.9611
10322.021, 133.1965
10322.754, 133.2712
10323.486, 133.2427
10324.219, 133.1643
10324.951, 133.2827
10325.684, 133.3183
10326.416, 133.3069
10327.148, 133.1836
10327.881, 133.4312
10328.613, 133.2540
10329.346, 133.0556
10330.078, 133.3731
10330.811, 133.2272
10331.543, 133.3221
10332.275, 133.3788
10333.008, 133.3231
10333.740, 133.1127
10334.473, 133.5112
10335.205, 133.3692
10335.938, 133.3407
10336.670, 133.2897
10337.402, 133.2195
10338.135, 133.3759
10338.867, 133.3995
10339.600, 133.3615
10340.332, 133.2631
10341.064, 133.3686
10341.797, 133.3323
10342.529, 133.2445
10343.262, 133.1840
10343.994, 133.4875
10344.727, 133.3377
10345.459, 133.2216
10346.191, 133.2882
10346.924, 133.3000
10347.656, 133.1718
10348.389, 133.5106
10349.121, 133.2861
10349.854, 133.3452
10350.586, 133.2988
10351.318, 133.2774
10352.051, 133.4724
10352.783, 133.4058
10353.516, 133.3681
10354.248, 133.2752
10354.980, 133.1480
10355.713, 133.6026
10356.445, 133.3185
10357.178, 133.4149
10357.910, 133.2890
10358.643, 133.3589
10359.375, 133.3271
10360.107, 133.2763
10360.840, 133.3725
10361.572, 133.1667
10362.305, 133.3396
10363.037, 133.1021
10363.770, 133.2179
10364.502, 133.3648
10365.234, 133.3743
10365.967, 133.1526
10366.699, 133.4046
10367.432, 133.4502
10368.164, 133.5530
10368.896, 133.4109
10369.629, 133.3031
10370.361, 133.3306
10371.094, 133.2553
10371.826, 133.4762
10372.559, 133.4141
10373.291, 133.2745
10374.023, 133.3521
10374.756, 133.3406
10375.488, 133.4870
10376.221, 133.2375
10376.953, 133.2917
10377.686, 133.3685
10378.418, 133.1695
10379.150, 133.2880
10379.883, 133.5157
10380.615, 133.3086
10381.348, 133.4597
10382.080, 133.2944
10382.813, 133.3109
10383.545, 133.3235
10384.277, 133.4057
10385.010, 133.1666
10385.742, 133.3601
10386.475, 133.3458
10387.207, 133.3385
10387.939, 133.4030
10388.672, 133.3924
10389.404, 133.4904
10390.137, 133.2722
10390.869, 133.3865
10391.602, 133.3747
10392.334, 133.3335
10393.066, 133.2941
10393.799, 133.3518
10394.531, 133.4418
10395.264, 133.4316
10395.996, 133.2156
10396.729, 133.6424
10397.461, 133.4726
10398.193, 133.4371
10398.926, 133.4408
10399.658, 133.4613
10400.391, 133.4111
10401.123, 133.3573
10401.855, 133.4094
10402.588, 133.5105
10403.320, 133.5408
10404.053, 133.4296
10404.785, 133.5125
10405.518, 133.2973
10406.250, 133.4630
10406.982, 133.5664
10407.715, 133.2735
10408.447, 133.5650
10409.180, 133.3644
10409.912, 133.5054
10410.645, 133.4403
10411.377, 133.4279
10412.109, 133.4957
10412.842, 133.2287
10413.574, 133.3027
10414.307, 133.3200
10415.039, 133.5775
10415.771, 133.4221
10416.504, 133.5017
10417.236, 133.4715
10417.969, 133.6166
10418.701, 133.6176
10419.434, 133.4101
10420.166, 133.4860
10420.898, 133.4798
10421.631, 133.5322
10422.363, 133.6061
10423.096, 133.5872
10423.828, 133.3367
10424.561, 133.5819
10425.293, 133.7096
10426.025, 133.4321
10426.758, 133.5062
10427.490, 133.4880
10428.223, 133.3123
10428.955, 133.5528
10429.688, 133.6196
10430.420, 133.3886
10431.152, 133.4907
10431.885, 133.3069
10432.617, 133.7405
10433.350, 133.5491
10434.082, 133.6090
10434.814, 133.7058
10435.547, 133.3987
10436.279, 133.4247
10437.012, 133.4782
10437.744, 133.4760
10438.477, 133.6713
10439.209, 133.5586
10439.941, 133.5982
10440.674, 133.3717
10441.406, 133.5604
10442.139, 133.2838
10442.871, 133.5765
10443.604, 133.5260
10444.336, 133.4649
10445.068, 133.5481
10445.801, 133.5634
10446.533, 133.4064
10447.266, 133.6649
10447.998, 133.5021
10448.730, 133.4631
10449.463, 133.7076
10450.195, 133.4801
10450.928, 133.4664
10451.660, 133.6687
10452.393, 133.4990
10453.125, 133.6790
10453.857, 133.6379
10454.590, 133.5375
10455.322, 133.3891
10456.055, 133.5979
10456.787, 133.4169
10457.520, 133.4680
10458.252, 133.2781
10458.984, 133.3567
10459.717, 133.7962
10460.449, 133.3632
10461.182, 133.8008
10461.914, 133.6261
10462.646, 133.4915
10463.379, 133.4940
10464.111, 133.7706
10464.844, 133.4998
10465.576, 133.4994
10466.309, 133.5800
10467.041, 133.6411
10467.773, 133.6528
10468.506, 133.6607
10469.238, 133.6209
10469.971, 133.6420
10470.703, 133.5336
10471.436, 133.5560
10472.168, 133.3791
10472.900, 133.7689
10473.633, 133.3782
10474.365, 133.5605
10475.098, 133.6046
10475.830, 133.3067
10476.563, 133.6051
10477.295, 133.7244
10478.027, 133.5401
10478.760, 133.4819
10479.492, 133.6021
10480.225, 133.5649
10480.957, 133.6214
10481.689, 133.5303
10482.422, 133.4383
10483.154, 133.7448
10483.887, 133.4863
10484.619, 133.4923
10485.352, 133.7402
10486.084, 133.5192
10486.816, 133.4724
10487.549, 133.6631
10488.281, 133.5778
10489.014, 133.6069
10489.746, 133.6173
10490.479, 133.5516
10491.211, 133.6401
10491.943, 133.7136
10492.676, 133.5086
10493.408, 133.4958
10494.141, 133.7228
10494.873, 133.5333
10495.605, 133.5149
10496.338, 133.5091
10497.070, 133.4946
10497.803, 133.7757
10498.535, 133.6466
10499.268, 133.5522
10500.000, 133.5343
10500.732, 133.5912
10501.465, 133.7575
10502.197, 133.4268
10502.930, 133.5770
10503.662, 133.6818
10504.395, 133.6062
10505.127, 133.5087
10505.859, 133.7164
10506.592, 133.7381
10507.324, 133.7861
10508.057, 133.7351
10508.789, 133.5388
10509.521, 133.7260
10510.254, 133.6217
10510.986, 133.6040
10511.719, 133.6066
10512.451, 133.5529
10513.184, 133.6741
10513.916, 133.6145
10514.648, 133.6038
10515.381, 133.5777
10516.113, 133.5343
10516.846, 133.4222
10517.578, 133.3759
10518.311, 133.5839
10519.043, 133.7770
10519.775, 133.7686
10520.508, 133.6655
10521.240, 133.5426
10521.973, 133.6559
10522.705, 133.7457
10523.438, 133.6238
10524.170, 133.6898
10524.902, 133.7243
10525.635, 133.5237
10526.367, 133.5347
10527.100, 133.6823
10527.832, 133.5211
10528.564, 133.5936
10529.297, 133.4564
10530.029, 133.5798
10530.762, 133.6475
10531.494, 133.7036
10532.227, 133.6600
10532.959, 133.6395
10533.691, 133.5593
10534.424, 133.5008
10535.156, 133.4500
10535.889, 133.9196
10536.621, 133.6709
10537.354, 133.6564
10538.086, 133.5312
10538.818, 133.6792
10539.551, 133.5708
10540.283, 133.5551
10541.016, 133.5219
10541.748, 133.8284
10542.480, 133.6473
10543.213, 133.8918
10543.945, 133.5587
10544.678, 133.6178
10545.410, 133.8762
10546.143, 133.7590
10546.875, 133.6579
10547.607, 133.6189
10548.340, 133.8855
10549.072, 133.7175
10549.805, 133.7956
10550.537, 133.7349
10551.270, 133.7123
10552.002, 133.8353
10552.734, 133.7021
10553.467, 133.7326
10554.199, 133.5430
10554.932, 133.6807
10555.664, 133.7263
10556.396, 133.2522
10557.129, 133.6204
10557.861, 133.6539
10558.594, 133.8142
10559.326, 133.6191
10560.059, 133.6599
10560.791, 133.7864
10561.523, 133.6464
10562.256, 133.6595
10562.988, 133.5220
10563.721, 133.6566
10564.453, 133.8153
10565.186, 133.7291
10565.918, 133.6248
10566.650, 133.7025
10567.383, 133.5424
10568.115, 133.6839
10568.848, 133.7020
10569.580, 133.5789
10570.313, 133.6567
10571.045, 133.7242
10571.777, 133.7482
10572.510, 133.5215
10573.242, 133.9036
10573.975, 133.7085
10574.707, 133.6706
10575.439, 133.7634
10576.172, 133.5533
10576.904, 133.7213
10577.637, 133.6507
10578.369, 133.6190
10579.102, 133.5670
10579.834, 133.5132
10580.566, 133.5075
10581.299, 133.8211
10582.031, 133.7660
10582.764, 133.8440
10583.496, 133.7714
10584.229, 133.6036
10584.961, 133.8158
10585.693, 133.6950
10586.426, 133.8009
10587.158, 133.5792
10587.891, 133.7363
10588.623, 133.6991
10589.355, 133.8487
10590.088, 133.6419
10590.820, 133.5069
10591.553, 133.7182
10592.285, 133.5847
10593.018, 133.5899
10593.750, 133.7882
10594.482, 133.6614
10595.215, 133.6863
10595.947, 133.6746
10596.680, 133.4839
10597.412, 133.5280
10598.145, 133.6883
10598.877, 133.5724
10599.609, 133.8996
10600.342, 133.6239
10601.074, 133.6480
10601.807, 133.5791
10602.539, 133.7236
10603.271, 133.6259
10604.004, 133.7854
10604.736, 133.6805
10605.469, 133.5805
10606.201, 133.8725
10606.934, 133.8935
10607.666, 133.6273
10608.398, 133.6482
10609.131, 133.6596
10609.863, 133.6922
10610.596, 133.5608
10611.328, 133.5821
10612.061, 133.7223
10612.793, 133.6599
10613.525, 133.9184
10614.258, 133.6483
10614.990, 133.6653
10615.723, 133.7299
10616.455, 133.6919
10617.188, 133.5639
10617.920, 133.6598
10618.652, 133.5836
10619.385, 133.8786
10620.117, 133.8590
10620.850, 133.7584
10621.582, 133.7003
10622.314, 133.8147
10623.047, 133.6061
10623.779, 133.7220
10624.512, 133.5732
10625.244, 133.5441
10625.977, 133.7235
10626.709, 133.7382
10627.441, 133.4934
