DFT, Frequency Response Magnitude
Numpoints, 65536
SamplingRate(Hz), 96000.000000
Frequency(Hz), Magnitude(dB)
11412.598, 129.8232
11413.330, 129.6920
11414.063, 129.8036
11414.795, 129.6716
11415.527, 129.7620
11416.260, 129.6608
11416.992, 129.5376
11417.725, 129.4874
11418.457, 129.5397
11419.189, 129.6394
11419.922, 129.6339
11420.654, 129.5556
11421.387, 129.5377
11422.119, 129.6137
11422.852, 129.7211
11423.584, 129.4169
11424.316, 129.4845
11425.049, 129.4444
11425.781, 129.7743
11426.514, 129.4614
11427.246, 129.4235
11427.979, 129.5982
11428.711, 129.5742
11429.443, 129.4570
11430.176, 129.6670
11430.908, 129.4770
11431.641, 129.6210
11432.373, 129.5690
11433.105, 129.4219
11433.838, 129.5344
11434.570, 129.5479
11435.303, 129.2475
11436.035, 129.7917
11436.768, 129.4636
11437.500, 129.4079
11438.232, 129.4601
11438.965, 129.2927
11439.697, 129.2485
11440.430, 129.3664
11441.162, 129.6640
11441.895, 129.4638
11442.627, 129.4533
11443.359, 129.4119
11444.092, 129.3670
11444.824, 129.2625
11445.557, 129.3973
11446.289, 129.3000
11447.021, 129.1745
11447.754, 129.5157
11448.486, 129.5178
11449.219, 129.2685
11449.951, 129.4134
11450.684, 129.2517
11451.416, 129.2005
11452.148, 129.3387
11452.881, 129.3723
11453.613, 128.8960
11454.346, 130.1623
11455.078, 129.2450
11455.811, 129.2062
11456.543, 128.9087
11457.275, 129.3240
11458.008, 129.4437
11458.740, 129.1093
11459.473, 129.3687
11460.205, 128.9545
11460.938, 129.5737
11461.670, 129.1852
11462.402, 129.2302
11463.135, 129.2261
11463.867, 129.1741
11464.600, 129.2144
11465.332, 129.2579
11466.064, 129.4285
11466.797, 128.9606
11467.529, 129.2605
11468.262, 129.1932
11468.994, 129.1849
11469.727, 129.0947
11470.459, 129.1397
11471.191, 129.2191
11471.924, 129.3064
11472.656, 128.9957
11473.389, 128.8791
11474.121, 129.3842
11474.854, 128.9198
11475.586, 129.3401
11476.318, 129.0011
11477.051, 128.9995
11477.783, 129.1406
11478.516, 129.0534
11479.248, 128.8242
11479.980, 129.0417
11480.713, 129.0542
11481.445, 129.0414
11482.178, 128.9705
11482.910, 129.0699
11483.643, 128.9829
11484.375, 128.9134
11485.107, 129.0831
11485.840, 128.9180
11486.572, 129.0206
11487.305, 129.0609
11488.037, 128.8691
11488.770, 128.8175
11489.502, 129.0850
11490.234, 128.7829
11490.967, 128.9347
11491.699, 128.8483
11492.432, 129.0331
11493.164, 128.7918
11493.896, 128.9690
11494.629, 128.8906
11495.361, 128.8893
11496.094, 128.7827
11496.826, 128.8918
11497.559, 128.8470
11498.291, 128.9005
11499.023, 129.0233
11499.756, 128.9241
11500.488, 128.5972
11501.221, 128.9095
11501.953, 128.7556
11502.686, 128.8103
11503.418, 128.6434
11504.150, 128.8588
11504.883, 128.7266
11505.615, 128.9529
11506.348, 128.7109
11507.080, 128.6679
11507.813, 128.6924
11508.545, 128.7733
11509.277, 128.8470
11510.010, 128.6062
11510.742, 128.9474
11511.475, 128.5543
11512.207, 128.7117
11512.939, 128.9302
11513.672, 128.1570
11514.404, 128.8096
11515.137, 128.8279
11515.869, 128.6570
11516.602, 128.8458
11517.334, 128.7666
11518.066, 128.8062
11518.799, 128.5976
11519.531, 128.7775
11520.264, 128.6885
11520.996, 128.8369
11521.729, 128.7005
11522.461, 128.5966
11523.193, 128.6671
11523.926, 128.8200
11524.658, 128.3943
11525.391, 128.7961
11526.123, 128.4284
11526.855, 128.7645
11527.588, 128.6006
11528.320, 128.5028
11529.053, 128.4335
11529.785, 128.6869
11530.518, 128.7697
11531.250, 128.6369
11531.982, 128.5112
11532.715, 127.8214
11533.447, 128.3039
11534.180, 128.7145
11534.912, 128.4550
11535.645, 128.6085
11536.377, 128.5388
11537.109, 128.4675
11537.842, 128.3941
11538.574, 128.3393
11539.307, 128.5304
11540.039, 128.6796
11540.771, 128.2376
11541.504, 128.5431
11542.236, 128.4623
11542.969, 128.5316
11543.701, 128.4689
11544.434, 128.2459
11545.166, 128.4515
11545.898, 128.4407
11546.631, 128.1258
11547.363, 128.5643
11548.096, 128.6147
11548.828, 128.5054
11549.561, 128.3734
11550.293, 128.4872
11551.025, 128.4328
11551.758, 128.3514
11552.490, 128.3726
11553.223, 128.2002
11553.955, 128.1458
11554.688, 128.6433
11555.420, 128.6501
11556.152, 128.2599
11556.885, 128.2573
11557.617, 128.2103
11558.350, 128.3440
11559.082, 128.3821
11559.814, 128.1508
11560.547, 128.2775
11561.279, 128.2135
11562.012, 128.2401
11562.744, 128.3006
11563.477, 128.1433
11564.209, 128.1910
11564.941, 127.9956
11565.674, 128.0546
11566.406, 128.1771
11567.139, 128.2867
11567.871, 128.1122
11568.604, 128.3008
11569.336, 128.2868
11570.068, 127.9927
11570.801, 128.4309
11571.533, 127.9502
11572.266, 127.9944
11572.998, 128.2832
11573.730, 128.0482
11574.463, 127.9627
11575.195, 128.1228
11575.928, 127.9481
11576.660, 127.8668
11577.393, 128.1278
11578.125, 128.0684
11578.857, 128.1006
11579.590, 128.1560
11580.322, 128.1812
11581.055, 128.0476
11581.787, 128.2172
11582.520, 127.8571
11583.252, 127.9633
11583.984, 127.8625
11584.717, 128.2162
11585.449, 128.0608
11586.182, 128.0388
11586.914, 127.9301
11587.646, 127.7857
11588.379, 128.1070
11589.111, 128.0776
11589.844, 127.8306
11590.576, 128.0556
11591.309, 127.9559
11592.041, 127.7879
11592.773, 127.8686
11593.506, 128.2208
11594.238, 127.8688
11594.971, 127.8859
11595.703, 127.8715
11596.436, 127.9659
11597.168, 128.1535
11597.900, 127.9240
11598.633, 127.9056
11599.365, 127.9423
11600.098, 127.7061
11600.830, 127.8455
11601.563, 127.7830
11602.295, 127.8167
11603.027, 127.7602
11603.760, 127.7838
11604.492, 127.6642
11605.225, 127.7868
11605.957, 127.7965
11606.689, 127.8448
11607.422, 127.8834
11608.154, 127.8868
11608.887, 127.7153
11609.619, 127.7706
11610.352, 127.6725
11611.084, 127.4807
11611.816, 127.5139
11612.549, 127.7215
11613.281, 127.8275
11614.014, 127.8141
11614.746, 127.7069
11615.479, 127.8326
11616.211, 127.7748
11616.943, 127.7597
11617.676, 127.4173
11618.408, 127.3879
11619.141, 127.8055
11619.873, 127.8686
11620.605, 127.6110
11621.338, 127.7609
11622.070, 127.5465
11622.803, 127.4138
11623.535, 127.7302
11624.268, 127.6949
11625.000, 127.5846
11625.732, 127.5733
11626.465, 127.6351
11627.197, 127.7235
11627.930, 127.4702
11628.662, 127.5967
11629.395, 127.5664
11630.127, 127.6301
11630.859, 127.4548
11631.592, 127.7658
11632.324, 127.6163
11633.057, 127.5844
11633.789, 127.6893
11634.521, 127.6306
11635.254, 127.6193
11635.986, 127.4057
11636.719, 127.6692
11637.451, 127.5115
11638.184, 127.4837
11638.916, 127.7220
11639.648, 127.4872
11640.381, 127.6285
11641.113, 127.3512
11641.846, 127.5595
11642.578, 127.5463
11643.311, 127.4249
11644.043, 127.2172
11644.775, 127.5825
11645.508, 127.4495
11646.240, 127.5408
11646.973, 127.3970
11647.705, 127.4787
11648.438, 127.4182
11649.170, 127.4555
11649.902, 127.2284
11650.635, 127.5595
11651.367, 127.7174
11652.100, 127.5128
11652.832, 126.5014
11653.564, 126.8819
11654.297, 126.6305
11655.029, 127.1405
11655.762, 127.2348
11656.494, 127.1670
11657.227, 127.0257
11657.959, 127.4819
11658.691, 127.4573
11659.424, 127.1780
11660.156, 127.3688
11660.889, 127.2798
11661.621, 127.3731
11662.354, 127.5404
11663.086, 127.3811
11663.818, 127.1946
11664.551, 127.2187
11665.283, 127.3101
11666.016, 127.1348
11666.748, 127.3177
11667.480, 127.3416
11668.213, 127.0473
11668.945, 127.3933
11669.678, 126.9300
11670.410, 127.3975
11671.143, 127.1003
11671.875, 126.9697
11672.607, 127.0675
11673.340, 127.0930
11674.072, 127.2168
11674.805, 127.2155
11675.537, 127.0265
11676.270, 127.1964
11677.002, 127.1039
11677.734, 127.3603
11678.467, 127.3209
11679.199, 127.1462
11679.932, 126.9807
11680.664, 126.9888
11681.396, 127.2926
11682.129, 127.0652
11682.861, 127.1261
11683.594, 127.0121
11684.326, 127.0946
11685.059, 127.2071
11685.791, 127.0817
11686.523, 126.9810
11687.256, 126.9658
11687.988, 127.0021
11688.721, 127.1730
11689.453, 126.8954
11690.186, 127.0219
11690.918, 126.9214
11691.650, 126.9195
11692.383, 126.9456
11693.115, 126.9727
11693.848, 127.0220
11694.580, 127.0584
11695.313, 126.9668
11696.045, 126.9844
11696.777, 127.0665
11697.510, 126.6490
11698.242, 126.9865
11698.975, 126.7062
11699.707, 126.9853
11700.439, 127.0241
11701.172, 127.0606
11701.904, 127.2059
11702.637, 126.7187
11703.369, 127.3247
11704.102, 126.9539
11704.834, 127.3051
11705.566, 127.0053
11706.299, 126.9272
11707.031, 126.7284
11707.764, 126.9615
11708.496, 126.8635
11709.229, 126.7619
11709.961, 126.7743
11710.693, 126.9412
11711.426, 127.0646
11712.158, 127.3268
11712.891, 126.9016
11713.623, 126.4492
11714.355, 126.9606
11715.088, 126.7813
11715.820, 126.6521
11716.553, 126.8740
11717.285, 126.6976
11718.018, 126.8757
11718.750, 126.7214
11719.482, 126.9236
11720.215, 126.9748
11720.947, 126.7506
11721.680, 126.8288
11722.412, 126.8687
11723.145, 126.7840
11723.877, 126.8886
11724.609, 126.8988
11725.342, 126.5156
11726.074, 126.8914
11726.807, 126.5203
11727.539, 126.7721
11728.271, 126.8026
11729.004, 126.6608
11729.736, 126.7475
11730.469, 126.7644
11731.201, 126.4611
11731.934, 126.5945
11732.666, 126.9203
11733.398, 126.7755
11734.131, 126.5055
11734.863, 126.7155
11735.596, 126.8764
11736.328, 126.7257
11737.061, 126.5267
11737.793, 126.6889
11738.525, 126.7002
11739.258, 126.7536
11739.990, 126.5716
11740.723, 126.5595
11741.455, 126.3403
11742.188, 126.6903
11742.920, 126.6923
11743.652, 126.5989
11744.385, 126.8058
11745.117, 126.6583
11745.850, 126.7022
11746.582, 126.5767
11747.314, 126.5727
11748.047, 126.7184
11748.779, 126.5812
11749.512, 126.3958
11750.244, 126.6065
11750.977, 126.6815
11751.709, 126.8032
11752.441, 126.5484
11753.174, 126.3867
11753.906, 126.6684
11754.639, 127.2894
11755.371, 126.6345
11756.104, 126.7672
11756.836, 126.6564
11757.568, 126.6281
11758.301, 126.6325
11759.033, 126.6432
11759.766, 126.6140
11760.498, 126.5434
11761.230, 126.3836
11761.963, 126.6156
11762.695, 126.5089
11763.428, 126.5467
11764.160, 126.4164
11764.893, 126.5935
11765.625, 126.4000
11766.357, 126.6000
11767.090, 126.3384
11767.822, 126.5739
11768.555, 126.6362
11769.287, 126.7764
11770.020, 126.4147
11770.752, 126.3646
11771.484, 126.6741
11772.217, 126.4706
11772.949, 126.5119
11773.682, 126.4882
11774.414, 126.3819
11775.146, 126.6990
11775.879, 126.6550
11776.611, 126.1147
11777.344, 126.6879
11778.076, 126.5463
11778.809, 126.3436
11779.541, 126.6776
11780.273, 126.4923
11781.006, 126.4887
11781.738, 126.4023
11782.471, 126.4434
11783.203, 126.5760
11783.936, 126.8617
11784.668, 126.4301
11785.400, 126.2940
11786.133, 126.3775
11786.865, 126.6567
11787.598, 126.1434
11788.330, 126.4942
11789.063, 126.3803
11789.795, 126.2963
11790.527, 126.4405
11791.260, 126.5546
11791.992, 126.2805
11792.725, 126.4197
11793.457, 126.5305
11794.189, 126.3570
11794.922, 126.4153
11795.654, 126.3461
11796.387, 125.8660
11797.119, 126.2305
11797.852, 126.4099
11798.584, 126.1003
11799.316, 126.4208
11800.049, 126.3232
11800.781, 126.2549
11801.514, 126.3965
11802.246, 126.3526
11802.979, 126.1997
11803.711, 126.1373
11804.443, 126.6362
11805.176, 126.0899
11805.908, 126.5104
11806.641, 125.9472
11807.373, 126.0732
11808.105, 126.5244
11808.838, 126.3069
11809.570, 126.4358
11810.303, 126.1976
11811.035, 126.3625
11811.768, 126.5785
11812.500, 126.4903
11813.232, 126.0761
11813.965, 126.3185
11814.697, 126.3650
11815.430, 126.2387
11816.162, 126.1586
11816.895, 126.2509
11817.627, 126.0808
11818.359, 126.2329
11819.092, 126.3891
11819.824, 126.2275
11820.557, 126.1966
11821.289, 126.4449
11822.021, 126.0296
11822.754, 126.3675
11823.486, 126.0835
11824.219, 126.2910
11824.951, 126.0206
11825.684, 126.2143
11826.416, 126.1822
11827.148, 126.1537
11827.881, 125.9657
11828.613, 126.4213
11829.346, 126.4774
11830.078, 126.1399
11830.811, 126.2696
11831.543, 126.1116
11832.275, 126.5358
11833.008, 126.1591
11833.740, 126.3153
11834.473, 126.2595
11835.205, 126.1349
11835.938, 126.1781
11836.670, 126.4410
11837.402, 126.4297
11838.135, 126.0980
11838.867, 126.0598
11839.600, 126.1575
11840.332, 126.1656
11841.064, 126.2034
11841.797, 126.2196
11842.529, 126.4677
11843.262, 126.1272
11843.994, 126.1107
11844.727, 126.1496
11845.459, 126.1827
11846.191, 126.0238
11846.924, 125.9532
11847.656, 126.4215
11848.389, 126.2150
11849.121, 125.9539
11849.854, 126.0804
11850.586, 126.0256
11851.318, 126.1249
11852.051, 126.2397
11852.783, 126.0594
11853.516, 126.1071
11854.248, 126.5757
11854.980, 126.2826
11855.713, 126.0338
11856.445, 126.1674
11857.178, 126.2639
11857.910, 126.0792
11858.643, 126.0406
11859.375, 126.0815
11860.107, 126.1227
11860.840, 126.1292
11861.572, 126.1742
11862.305, 126.3765
11863.037, 125.9356
11863.770, 126.0803
11864.502, 126.1197
11865.234, 125.9420
11865.967, 125.9360
11866.699, 126.4731
11867.432, 126.1845
11868.164, 126.0881
11868.896, 126.3844
11869.629, 125.8321
11870.361, 126.5043
11871.094, 126.2015
11871.826, 126.3345
11872.559, 126.0105
11873.291, 126.0239
11874.023, 126.1660
11874.756, 126.1413
11875.488, 126.0975
11876.221, 126.2898
11876.953, 125.8417
11877.686, 126.3171
11878.418, 126.1551
11879.150, 126.1049
11879.883, 126.1464
11880.615, 125.7041
11881.348, 126.0666
11882.080, 126.1623
11882.813, 126.1536
11883.545, 126.2018
11884.277, 126.4696
11885.010, 126.1944
11885.742, 126.2108
11886.475, 125.8395
11887.207, 126.2314
11887.939, 126.3251
11888.672, 126.0503
11889.404, 126.0562
11890.137, 126.0175
11890.869, 126.0072
11891.602, 126.0776
11892.334, 125.7079
11893.066, 126.3907
11893.799, 126.1433
11894.531, 126.1030
11895.264, 126.1172
11895.996, 126.3072
11896.729, 126.0027
11897.461, 126.1230
11898.193, 126.1722
11898.926, 125.8176
11899.658, 126.3164
11900.391, 125.8850
11901.123, 126.0603
11901.855, 125.9809
11902.588, 125.9602
11903.320, 126.0816
11904.053, 126.1936
11904.785, 126.1106
11905.518, 125.9718
11906.250, 125.9382
11906.982, 125.9796
11907.715, 125.9266
11908.447, 126.1439
11909.180, 126.0811
11909.912, 126.1717
11910.645, 125.8576
11911.377, 126.0894
11912.109, 126.1621
11912.842, 125.9353
11913.574, 126.3042
11914.307, 126.1498
11915.039, 125.9556
11915.771, 126.1530
11916.504, 126.0199
11917.236, 126.0425
11917.969, 125.9643
11918.701, 125.9866
11919.434, 126.1982
11920.166, 125.9716
11920.898, 126.4800
11921.631, 126.3587
11922.363, 126.1684
11923.096, 125.8843
11923.828, 126.0169
11924.561, 126.0085
11925.293, 126.1504
11926.025, 126.1581
11926.758, 126.0333
11927.490, 126.1244
11928.223, 125.8603
11928.955, 126.3220
11929.688, 125.9827
11930.420, 126.0483
11931.152, 126.0007
11931.885, 125.9848
11932.617, 126.2969
11933.350, 126.0082
11934.082, 126.0992
11934.814, 126.0822
11935.547, 125.8081
11936.279, 125.9107
11937.012, 126.0704
11937.744, 126.0985
11938.477, 125.8603
11939.209, 126.1065
11939.941, 125.9480
11940.674, 126.1617
11941.406, 126.1403
11942.139, 126.1034
11942.871, 126.1443
11943.604, 125.8376
11944.336, 126.2426
11945.068, 126.1831
11945.801, 126.0614
11946.533, 125.8916
11947.266, 126.2004
11947.998, 125.8100
11948.730, 126.0731
11949.463, 126.0339
11950.195, 126.0872
11950.928, 126.0324
11951.660, 126.1267
11952.393, 126.2078
11953.125, 126.1621
11953.857, 125.8769
11954.590, 125.7456
11955.322, 126.7806
11956.055, 126.3197
11956.787, 125.9988
11957.520, 126.0480
11958.252, 125.6698
11958.984, 126.2650
11959.717, 126.0961
11960.449, 126.2211
11961.182, 126.1529
11961.914, 126.0978
11962.646, 125.9497
11963.379, 126.1721
11964.111, 126.0988
11964.844, 125.9990
11965.576, 126.0628
11966.309, 125.8876
11967.041, 126.0175
11967.773, 126.1644
11968.506, 126.0492
11969.238, 126.0560
11969.971, 126.1733
11970.703, 126.2571
11971.436, 126.0608
11972.168, 125.9885
11972.900, 126.0250
11973.633, 126.2127
11974.365, 125.9169
11975.098, 126.1717
11975.830, 125.9790
11976.563, 126.3675
11977.295, 126.0519
11978.027, 125.9826
11978.760, 126.3809
11979.492, 125.9772
11980.225, 126.2484
11980.957, 125.7535
11981.689, 126.2297
11982.422, 126.0189
11983.154, 126.0379
11983.887, 125.9669
11984.619, 126.1067
11985.352, 125.9010
11986.084, 125.9909
11986.816, 125.9343
11987.549, 125.8129
11988.281, 126.2250
11989.014, 126.4452
11989.746, 125.9363
11990.479, 126.2373
11991.211, 125.7783
11991.943, 126.0871
11992.676, 126.1140
11993.408, 126.1343
11994.141, 126.1681
11994.873, 125.9846
11995.605, 125.9794
11996.338, 126.1854
11997.070, 126.3039
11997.803, 126.0995
11998.535, 125.8757
11999.268, 126.1074
12000.000, 125.7773
12000.732, 126.0705
12001.465, 126.4838
12002.197, 126.0029
12002.930, 125.9406
12003.662, 126.4536
12004.395, 126.0148
12005.127, 126.1981
12005.859, 125.6300
12006.592, 126.1580
12007.324, 125.8552
12008.057, 126.2677
12008.789, 126.2462
12009.521, 125.9862
12010.254, 126.1288
12010.986, 126.0550
12011.719, 125.9530
12012.451, 126.5998
12013.184, 126.1540
12013.916, 125.8249
12014.648, 126.3108
12015.381, 126.0351
12016.113, 126.1047
12016.846, 126.3119
12017.578, 126.0844
12018.311, 126.3657
12019.043, 126.1774
12019.775, 125.9467
12020.508, 126.1250
12021.240, 126.0649
12021.973, 126.2177
12022.705, 125.9910
12023.438, 126.2176
12024.170, 126.2463
12024.902, 126.0680
12025.635, 126.2107
12026.367, 126.2995
12027.100, 125.9083
12027.832, 126.0427
12028.564, 126.2247
12029.297, 126.2609
12030.029, 126.2887
12030.762, 126.0736
12031.494, 126.2963
12032.227, 126.0452
12032.959, 125.9452
12033.691, 126.1212
12034.424, 125.9067
12035.156, 126.1937
12035.889, 126.0994
12036.621, 126.0488
12037.354, 126.0029
12038.086, 125.9176
12038.818, 126.1113
12039.551, 126.2051
12040.283, 126.1038
12041.016, 125.8345
12041.748, 126.3975
12042.480, 125.8120
12043.213, 126.2262
12043.945, 126.0537
12044.678, 126.2715
12045.410, 125.9378
12046.143, 125.9979
12046.875, 126.1093
12047.607, 125.9021
12048.340, 126.0502
12049.072, 126.0442
12049.805, 126.2098
12050.537, 126.1020
12051.270, 125.7021
12052.002, 126.3597
12052.734, 125.0830
12053.467, 125.9496
12054.199, 125.7990
12054.932, 126.1326
12055.664, 126.0298
12056.396, 125.5443
12057.129, 126.2326
12057.861, 126.4235
12058.594, 126.2429
12059.326, 126.2472
12060.059, 126.0324
12060.791, 125.6706
12061.523, 126.0896
12062.256, 126.1401
12062.988, 126.2082
12063.721, 126.0418
12064.453, 126.1028
12065.186, 126.0677
12065.918, 126.1369
12066.650, 125.9329
12067.383, 125.9176
12068.115, 125.8712
12068.848, 125.9222
12069.580, 126.1219
12070.313, 126.1365
12071.045, 126.1621
12071.777, 126.2196
12072.510, 126.0504
12073.242, 126.0550
12073.975, 126.1734
12074.707, 126.1331
12075.439, 126.3186
12076.172, 126.1126
12076.904, 126.0510
12077.637, 125.9437
12078.369, 125.9673
12079.102, 126.0724
12079.834, 126.3156
12080.566, 126.5307
12081.299, 125.8497
12082.031, 126.0081
12082.764, 125.8253
12083.496, 126.1165
12084.229, 125.8844
12084.961, 126.5894
12085.693, 126.3560
12086.426, 126.1132
12087.158, 126.0431
12087.891, 126.0689
12088.623, 126.5762
12089.355, 125.9364
12090.088, 125.9461
12090.820, 126.0592
12091.553, 126.1463
12092.285, 126.1700
12093.018, 126.3912
12093.750, 126.2696
12094.482, 125.7737
12095.215, 125.9372
12095.947, 125.8837
12096.680, 126.2143
12097.412, 126.2477
12098.145, 126.3605
12098.877, 126.0602
12099.609, 125.8592
12100.342, 125.7271
12101.074, 126.0297
12101.807, 126.0519
12102.539, 126.3864
12103.271, 125.9767
12104.004, 126.3486
12104.736, 125.8930
12105.469, 125.9808
12106.201, 125.9893
12106.934, 126.2025
12107.666, 126.3302
12108.398, 126.0034
12109.131, 126.2825
12109.863, 126.0995
12110.596, 126.1530
12111.328, 126.1359
12112.061, 126.0812
12112.793, 126.0839
12113.525, 125.9979
12114.258, 126.0959
12114.990, 126.4010
12115.723, 126.0908
12116.455, 126.1082
12117.188, 126.2172
12117.920, 125.9483
12118.652, 126.2383
12119.385, 125.9354
12120.117, 126.2147
12120.850, 125.9790
12121.582, 125.9476
12122.314, 126.1615
12123.047, 126.0321
12123.779, 126.0249
12124.512, 126.3257
12125.244, 125.8868
12125.977, 126.1451
12126.709, 126.1063
12127.441, 126.1739
12128.174, 126.3508
12128.906, 126.0589
12129.639, 125.8820
12130.371, 126.1718
12131.104, 126.2544
12131.836, 126.0503
12132.568, 126.1047
12133.301, 126.6882
12134.033, 125.7992
12134.766, 126.0615
12135.498, 126.2032
12136.230, 126.0173
12136.963, 126.3441
12137.695, 126.0572
12138.428, 126.0596
12139.160, 126.0697
12139.893, 125.5824
12140.625, 126.1023
12141.357, 125.9042
12142.090, 126.2803
12142.822, 125.8518
12143.555, 125.9317
12144.287, 126.1569
12145.020, 126.1827
12145.752, 125.8759
12146.484, 125.8772
12147.217, 126.1444
12147.949, 125.9821
12148.682, 126.1205
12149.414, 126.1417
12150.146, 126.0652
12150.879, 125.7023
12151.611, 125.4843
12152.344, 126.2958
12153.076, 126.0570
12153.809, 126.7135
12154.541, 125.6950
12155.273, 126.0208
12156.006, 126.0531
12156.738, 126.1682
12157.471, 126.2118
12158.203, 125.9133
12158.936, 125.6006
12159.668, 126.0680
12160.400, 126.0512
12161.133, 125.8570
12161.865, 126.0432
12162.598, 126.2638
12163.330, 126.0124
12164.063, 125.8032
12164.795, 125.9104
12165.527, 126.1244
12166.260, 125.8842
12166.992, 125.9423
12167.725, 125.9535
12168.457, 126.0343
12169.189, 125.9916
12169.922, 125.7907
12170.654, 125.7746
12171.387, 126.1010
12172.119, 125.8388
12172.852, 125.9537
12173.584, 125.8323
12174.316, 126.0581
12175.049, 125.9681
12175.781, 125.8720
12176.514, 125.9099
12177.246, 125.8238
12177.979, 126.0351
12178.711, 125.8406
12179.443, 126.0613
12180.176, 125.8075
12180.908, 126.0028
12181.641, 125.9834
12182.373, 126.1705
12183.105, 126.1290
12183.838, 125.9768
12184.570, 125.7675
12185.303, 125.8560
12186.035, 126.1884
12186.768, 126.0594
12187.500, 125.6984
12188.232, 126.1537
12188.965, 125.8493
12189.697, 125.9320
12190.430, 125.9185
12191.162, 126.1861
12191.895, 125.7844
12192.627, 126.0558
12193.359, 126.0665
12194.092, 125.7507
12194.824, 126.1124
12195.557, 125.8548
12196.289, 125.9442
12197.021, 126.0415
12197.754, 125.9527
12198.486, 125.6502
12199.219, 125.8731
12199.951, 125.8284
12200.684, 125.6716
12201.416, 125.9048
12202.148, 125.7729
12202.881, 126.1178
12203.613, 125.8163
12204.346, 125.8689
12205.078, 126.1669
12205.811, 125.9826
12206.543, 125.8210
12207.275, 125.9939
12208.008, 125.8919
12208.740, 126.0624
12209.473, 125.6552
12210.205, 125.7945
12210.938, 125.9052
12211.670, 125.7242
12212.402, 125.8554
12213.135, 125.9153
12213.867, 126.0831
12214.600, 125.7129
12215.332, 125.8971
12216.064, 126.1874
12216.797, 125.6964
12217.529, 125.9034
12218.262, 125.9211
12218.994, 125.8362
12219.727, 125.7962
12220.459, 125.5487
12221.191, 125.5718
12221.924, 125.6173
12222.656, 126.1062
12223.389, 126.1938
12224.121, 125.8547
12224.854, 125.9033
12225.586, 125.8245
12226.318, 125.8492
12227.051, 125.9442
12227.783, 125.7064
12228.516, 125.4761
12229.248, 125.8596
12229.980, 125.8704
12230.713, 126.1701
12231.445, 125.8246
12232.178, 125.8282
12232.910, 125.3511
12233.643, 126.1947
12234.375, 125.8658
12235.107, 125.6643
12235.840, 125.8124
12236.572, 125.8543
12237.305, 125.9027
12238.037, 126.0386
12238.770, 125.5268
12239.502, 125.6834
12240.234, 125.6230
12240.967, 125.6436
12241.699, 126.0458
12242.432, 126.0697
12243.164, 125.7627
12243.896, 125.8487
12244.629, 125.4380
12245.361, 125.5841
12246.094, 125.9373
12246.826, 125.5484
12247.559, 125.6544
12248.291, 125.8627
12249.023, 125.6819
12249.756, 125.8498
12250.488, 125.7756
12251.221, 125.8150
12251.953, 125.8343
12252.686, 125.2613
12253.418, 125.3289
12254.150, 126.1260
12254.883, 125.2707
12255.615, 126.2498
12256.348, 125.7392
12257.080, 125.7955
12257.813, 125.9172
12258.545, 126.1809
12259.277, 125.5494
12260.010, 125.6237
12260.742, 125.7176
12261.475, 126.0007
12262.207, 125.8709
12262.939, 125.9851
12263.672, 125.7129
12264.404, 125.4128
12265.137, 125.6208
12265.869, 125.5912
12266.602, 125.7996
12267.334, 125.6703
12268.066, 125.8856
12268.799, 125.6764
12269.531, 125.6220
12270.264, 125.9942
12270.996, 125.6791
12271.729, 125.7335
12272.461, 125.6927
12273.193, 125.4911
12273.926, 125.5142
12274.658, 125.4757
12275.391, 125.8767
12276.123, 125.8768
12276.855, 125.7178
12277.588, 125.6661
12278.320, 125.4358
12279.053, 125.7240
12279.785, 125.5953
12280.518, 125.7710
12281.250, 125.7991
12281.982, 125.5945
12282.715, 125.5184
12283.447, 125.4721
12284.180, 126.0255
12284.912, 125.8962
12285.645, 125.6998
12286.377, 125.4934
12287.109, 125.8345
12287.842, 125.4328
12288.574, 125.6015
12289.307, 125.6215
12290.039, 125.2901
12290.771, 125.4441
12291.504, 125.7341
12292.236, 125.6294
12292.969, 125.4103
12293.701, 125.6157
12294.434, 125.9297
12295.166, 125.5286
12295.898, 125.6360
12296.631, 125.7824
12297.363, 125.5679
12298.096, 125.7411
12298.828, 125.5535
12299.561, 125.5542
12300.293, 125.8344
12301.025, 125.5680
12301.758, 125.8222
12302.490, 125.8507
12303.223, 125.8120
12303.955, 125.7567
12304.688, 125.3554
12305.420, 125.5166
12306.152, 125.7952
12306.885, 125.7256
12307.617, 125.8014
12308.350, 125.7283
12309.082, 125.6078
12309.814, 125.7343
12310.547, 125.6299
12311.279, 125.2799
12312.012, 125.4146
12312.744, 125.5349
12313.477, 125.2905
12314.209, 125.7331
12314.941, 125.6483
12315.674, 125.6297
12316.406, 125.7723
12317.139, 125.4133
12317.871, 125.5807
12318.604, 125.6914
12319.336, 125.6879
12320.068, 125.6629
12320.801, 125.4246
12321.533, 125.2681
12322.266, 125.7787
12322.998, 125.5759
12323.730, 125.7432
12324.463, 125.7307
12325.195, 125.7875
12325.928, 125.5710
12326.660, 125.3527
12327.393, 125.7109
12328.125, 125.6186
12328.857, 125.2465
12329.590, 125.7319
12330.322, 125.4548
12331.055, 125.4640
12331.787, 125.3860
12332.520, 125.3355
12333.252, 125.4752
12333.984, 125.6201
12334.717, 125.6779
12335.449, 125.3300
12336.182, 125.6083
12336.914, 125.3730
12337.646, 125.5925
12338.379, 125.7868
12339.111, 125.5851
12339.844, 125.7286
